,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9,box10,angry10,disgust10,fear10,happy10,sad10,surprise10,neutral10,box11,angry11,disgust11,fear11,happy11,sad11,surprise11,neutral11,box12,angry12,disgust12,fear12,happy12,sad12,surprise12,neutral12,box13,angry13,disgust13,fear13,happy13,sad13,surprise13,neutral13,box14,angry14,disgust14,fear14,happy14,sad14,surprise14,neutral14,box15,angry15,disgust15,fear15,happy15,sad15,surprise15,neutral15,box16,angry16,disgust16,fear16,happy16,sad16,surprise16,neutral16,box17,angry17,disgust17,fear17,happy17,sad17,surprise17,neutral17,box18,angry18,disgust18,fear18,happy18,sad18,surprise18,neutral18,box19,angry19,disgust19,fear19,happy19,sad19,surprise19,neutral19
240,"[574, 240, 24, 32]",0.22,0.0,0.09,0.23,0.18,0.05,0.23,"[366, 239, 22, 29]",0.22,0.0,0.02,0.24,0.21,0.01,0.3,"[378, 168, 17, 22]",0.13,0.0,0.08,0.39,0.27,0.05,0.07,"[328, 282, 48, 69]",0.14,0.0,0.06,0.53,0.05,0.0,0.22,"[1183, 156, 21, 29]",0.69,0.05,0.09,0.02,0.11,0.03,0.03,"[168, 149, 33, 43]",0.66,0.01,0.02,0.07,0.15,0.0,0.1,"[488, 282, 37, 49]",0.35,0.0,0.11,0.45,0.03,0.05,0.02,"[686, 187, 19, 24]",0.17,0.0,0.12,0.07,0.41,0.0,0.23,"[898, 174, 24, 29]",0.41,0.0,0.04,0.0,0.32,0.02,0.21,"[932, 156, 29, 37]",0.38,0.0,0.05,0.14,0.14,0.01,0.28,"[461, 235, 26, 32]",0.19,0.0,0.04,0.56,0.15,0.01,0.05,"[424, 229, 22, 28]",0.06,0.0,0.2,0.06,0.43,0.01,0.24,"[1222, 136, 25, 31]",0.22,0.0,0.35,0.09,0.26,0.02,0.07,"[329, 168, 17, 21]",0.23,0.0,0.16,0.31,0.26,0.03,0.02,"[738, 165, 27, 36]",0.6,0.0,0.11,0.11,0.04,0.03,0.11,"[500, 231, 24, 31]",0.19,0.0,0.2,0.07,0.4,0.02,0.12,"[156, 298, 44, 59]",0.01,0.0,0.13,0.02,0.46,0.08,0.31,"[419, 162, 18, 23]",0.41,0.0,0.1,0.1,0.27,0.0,0.13,"[485, 151, 18, 23]",0.28,0.0,0.37,0.21,0.08,0.05,0.01,,,,,,,,
241,"[574, 240, 24, 32]",0.22,0.0,0.09,0.23,0.18,0.05,0.23,"[366, 239, 22, 29]",0.22,0.0,0.02,0.24,0.21,0.01,0.3,"[378, 168, 17, 22]",0.13,0.0,0.08,0.39,0.27,0.05,0.07,"[328, 282, 48, 69]",0.14,0.0,0.06,0.53,0.05,0.0,0.22,"[1183, 156, 21, 29]",0.69,0.05,0.09,0.02,0.11,0.03,0.03,"[168, 149, 33, 43]",0.66,0.01,0.02,0.07,0.15,0.0,0.1,"[488, 282, 37, 49]",0.35,0.0,0.11,0.45,0.03,0.05,0.02,"[686, 187, 19, 24]",0.17,0.0,0.12,0.07,0.41,0.0,0.23,"[898, 174, 24, 29]",0.41,0.0,0.04,0.0,0.32,0.02,0.21,"[932, 156, 29, 37]",0.38,0.0,0.05,0.14,0.14,0.01,0.28,"[461, 235, 26, 32]",0.19,0.0,0.04,0.56,0.15,0.01,0.05,"[424, 229, 22, 28]",0.06,0.0,0.2,0.06,0.43,0.01,0.24,"[1222, 136, 25, 31]",0.22,0.0,0.35,0.09,0.26,0.02,0.07,"[329, 168, 17, 21]",0.23,0.0,0.16,0.31,0.26,0.03,0.02,"[738, 165, 27, 36]",0.6,0.0,0.11,0.11,0.04,0.03,0.11,"[500, 231, 24, 31]",0.19,0.0,0.2,0.07,0.4,0.02,0.12,"[156, 298, 44, 59]",0.01,0.0,0.13,0.02,0.46,0.08,0.31,"[419, 162, 18, 23]",0.41,0.0,0.1,0.1,0.27,0.0,0.13,"[485, 151, 18, 23]",0.28,0.0,0.37,0.21,0.08,0.05,0.01,,,,,,,,
242,"[574, 240, 24, 32]",0.22,0.0,0.09,0.23,0.18,0.05,0.23,"[366, 239, 22, 29]",0.22,0.0,0.02,0.24,0.21,0.01,0.3,"[378, 168, 17, 22]",0.13,0.0,0.08,0.39,0.27,0.05,0.07,"[328, 282, 48, 69]",0.14,0.0,0.06,0.53,0.05,0.0,0.22,"[1183, 156, 21, 29]",0.69,0.05,0.09,0.02,0.11,0.03,0.03,"[168, 149, 33, 43]",0.66,0.01,0.02,0.07,0.15,0.0,0.1,"[488, 282, 37, 49]",0.35,0.0,0.11,0.45,0.03,0.05,0.02,"[686, 187, 19, 24]",0.17,0.0,0.12,0.07,0.41,0.0,0.23,"[898, 174, 24, 29]",0.41,0.0,0.04,0.0,0.32,0.02,0.21,"[932, 156, 29, 37]",0.38,0.0,0.05,0.14,0.14,0.01,0.28,"[461, 235, 26, 32]",0.19,0.0,0.04,0.56,0.15,0.01,0.05,"[424, 229, 22, 28]",0.06,0.0,0.2,0.06,0.43,0.01,0.24,"[1222, 136, 25, 31]",0.22,0.0,0.35,0.09,0.26,0.02,0.07,"[329, 168, 17, 21]",0.23,0.0,0.16,0.31,0.26,0.03,0.02,"[738, 165, 27, 36]",0.6,0.0,0.11,0.11,0.04,0.03,0.11,"[500, 231, 24, 31]",0.19,0.0,0.2,0.07,0.4,0.02,0.12,"[156, 298, 44, 59]",0.01,0.0,0.13,0.02,0.46,0.08,0.31,"[419, 162, 18, 23]",0.41,0.0,0.1,0.1,0.27,0.0,0.13,"[485, 151, 18, 23]",0.28,0.0,0.37,0.21,0.08,0.05,0.01,,,,,,,,
243,"[574, 240, 24, 32]",0.22,0.0,0.09,0.23,0.18,0.05,0.23,"[366, 239, 22, 29]",0.22,0.0,0.02,0.24,0.21,0.01,0.3,"[378, 168, 17, 22]",0.13,0.0,0.08,0.39,0.27,0.05,0.07,"[328, 282, 48, 69]",0.14,0.0,0.06,0.53,0.05,0.0,0.22,"[1183, 156, 21, 29]",0.69,0.05,0.09,0.02,0.11,0.03,0.03,"[168, 149, 33, 43]",0.66,0.01,0.02,0.07,0.15,0.0,0.1,"[488, 282, 37, 49]",0.35,0.0,0.11,0.45,0.03,0.05,0.02,"[686, 187, 19, 24]",0.17,0.0,0.12,0.07,0.41,0.0,0.23,"[898, 174, 24, 29]",0.41,0.0,0.04,0.0,0.32,0.02,0.21,"[932, 156, 29, 37]",0.38,0.0,0.05,0.14,0.14,0.01,0.28,"[461, 235, 26, 32]",0.19,0.0,0.04,0.56,0.15,0.01,0.05,"[424, 229, 22, 28]",0.06,0.0,0.2,0.06,0.43,0.01,0.24,"[1222, 136, 25, 31]",0.22,0.0,0.35,0.09,0.26,0.02,0.07,"[329, 168, 17, 21]",0.23,0.0,0.16,0.31,0.26,0.03,0.02,"[738, 165, 27, 36]",0.6,0.0,0.11,0.11,0.04,0.03,0.11,"[500, 231, 24, 31]",0.19,0.0,0.2,0.07,0.4,0.02,0.12,"[156, 298, 44, 59]",0.01,0.0,0.13,0.02,0.46,0.08,0.31,"[419, 162, 18, 23]",0.41,0.0,0.1,0.1,0.27,0.0,0.13,"[485, 151, 18, 23]",0.28,0.0,0.37,0.21,0.08,0.05,0.01,,,,,,,,
244,"[574, 240, 24, 32]",0.22,0.0,0.09,0.23,0.18,0.05,0.23,"[366, 239, 22, 29]",0.22,0.0,0.02,0.24,0.21,0.01,0.3,"[378, 168, 17, 22]",0.13,0.0,0.08,0.39,0.27,0.05,0.07,"[328, 282, 48, 69]",0.14,0.0,0.06,0.53,0.05,0.0,0.22,"[1183, 156, 21, 29]",0.69,0.05,0.09,0.02,0.11,0.03,0.03,"[168, 149, 33, 43]",0.66,0.01,0.02,0.07,0.15,0.0,0.1,"[488, 282, 37, 49]",0.35,0.0,0.11,0.45,0.03,0.05,0.02,"[686, 187, 19, 24]",0.17,0.0,0.12,0.07,0.41,0.0,0.23,"[898, 174, 24, 29]",0.41,0.0,0.04,0.0,0.32,0.02,0.21,"[932, 156, 29, 37]",0.38,0.0,0.05,0.14,0.14,0.01,0.28,"[461, 235, 26, 32]",0.19,0.0,0.04,0.56,0.15,0.01,0.05,"[424, 229, 22, 28]",0.06,0.0,0.2,0.06,0.43,0.01,0.24,"[1222, 136, 25, 31]",0.22,0.0,0.35,0.09,0.26,0.02,0.07,"[329, 168, 17, 21]",0.23,0.0,0.16,0.31,0.26,0.03,0.02,"[738, 165, 27, 36]",0.6,0.0,0.11,0.11,0.04,0.03,0.11,"[500, 231, 24, 31]",0.19,0.0,0.2,0.07,0.4,0.02,0.12,"[156, 298, 44, 59]",0.01,0.0,0.13,0.02,0.46,0.08,0.31,"[419, 162, 18, 23]",0.41,0.0,0.1,0.1,0.27,0.0,0.13,"[485, 151, 18, 23]",0.28,0.0,0.36,0.22,0.08,0.05,0.01,,,,,,,,
245,"[574, 240, 24, 32]",0.22,0.0,0.09,0.23,0.18,0.05,0.23,"[366, 239, 22, 29]",0.22,0.0,0.02,0.24,0.21,0.01,0.3,"[378, 168, 17, 22]",0.13,0.0,0.08,0.39,0.27,0.05,0.07,"[328, 282, 48, 69]",0.14,0.0,0.06,0.53,0.05,0.0,0.22,"[1183, 156, 21, 29]",0.69,0.05,0.09,0.02,0.11,0.03,0.03,"[168, 149, 33, 43]",0.66,0.01,0.02,0.07,0.15,0.0,0.1,"[488, 282, 37, 49]",0.35,0.0,0.11,0.45,0.03,0.05,0.02,"[686, 187, 19, 24]",0.17,0.0,0.12,0.07,0.41,0.0,0.23,"[898, 174, 24, 29]",0.41,0.0,0.04,0.0,0.32,0.02,0.21,"[932, 156, 29, 37]",0.38,0.0,0.05,0.14,0.14,0.01,0.28,"[461, 235, 26, 32]",0.19,0.0,0.04,0.56,0.15,0.01,0.05,"[424, 229, 22, 28]",0.06,0.0,0.2,0.06,0.43,0.01,0.24,"[1222, 136, 25, 31]",0.22,0.0,0.35,0.09,0.26,0.02,0.07,"[329, 168, 17, 21]",0.23,0.0,0.16,0.31,0.26,0.03,0.02,"[738, 165, 27, 36]",0.6,0.0,0.11,0.11,0.04,0.03,0.11,"[500, 231, 24, 31]",0.19,0.0,0.2,0.07,0.4,0.02,0.12,"[156, 298, 44, 59]",0.01,0.0,0.13,0.02,0.46,0.08,0.31,"[419, 162, 18, 23]",0.41,0.0,0.1,0.1,0.27,0.0,0.13,"[485, 151, 18, 23]",0.28,0.0,0.37,0.21,0.08,0.05,0.01,,,,,,,,
246,"[574, 240, 24, 32]",0.22,0.0,0.09,0.23,0.18,0.05,0.23,"[366, 239, 22, 29]",0.22,0.0,0.02,0.24,0.21,0.01,0.3,"[378, 168, 17, 22]",0.13,0.0,0.08,0.39,0.27,0.05,0.07,"[328, 282, 48, 69]",0.14,0.0,0.06,0.53,0.05,0.0,0.22,"[1183, 156, 21, 29]",0.69,0.05,0.09,0.02,0.11,0.03,0.03,"[168, 149, 33, 43]",0.66,0.01,0.02,0.07,0.15,0.0,0.1,"[488, 282, 37, 49]",0.35,0.0,0.11,0.45,0.03,0.05,0.02,"[686, 187, 19, 24]",0.17,0.0,0.12,0.07,0.41,0.0,0.23,"[898, 174, 24, 29]",0.41,0.0,0.04,0.0,0.32,0.02,0.21,"[932, 156, 29, 37]",0.38,0.0,0.05,0.14,0.14,0.01,0.28,"[461, 235, 26, 32]",0.19,0.0,0.04,0.56,0.15,0.01,0.05,"[424, 229, 22, 28]",0.06,0.0,0.2,0.06,0.43,0.01,0.24,"[1222, 136, 25, 31]",0.22,0.0,0.35,0.09,0.26,0.02,0.07,"[329, 168, 17, 21]",0.23,0.0,0.16,0.31,0.26,0.03,0.02,"[738, 165, 27, 36]",0.6,0.0,0.11,0.11,0.04,0.03,0.11,"[500, 231, 24, 31]",0.19,0.0,0.2,0.07,0.4,0.02,0.12,"[156, 298, 44, 59]",0.01,0.0,0.13,0.02,0.46,0.08,0.31,"[419, 162, 18, 23]",0.41,0.0,0.1,0.1,0.27,0.0,0.13,"[485, 151, 18, 23]",0.28,0.0,0.37,0.21,0.08,0.05,0.01,,,,,,,,
247,"[574, 240, 24, 32]",0.22,0.0,0.09,0.23,0.18,0.05,0.23,"[366, 239, 22, 29]",0.22,0.0,0.02,0.24,0.21,0.01,0.3,"[378, 168, 17, 22]",0.13,0.0,0.08,0.39,0.27,0.05,0.07,"[328, 282, 48, 69]",0.14,0.0,0.06,0.53,0.05,0.0,0.22,"[1183, 156, 21, 29]",0.69,0.05,0.09,0.02,0.11,0.03,0.03,"[168, 149, 33, 43]",0.66,0.01,0.02,0.07,0.15,0.0,0.1,"[488, 282, 37, 49]",0.35,0.0,0.11,0.45,0.03,0.05,0.02,"[686, 187, 19, 24]",0.17,0.0,0.12,0.07,0.41,0.0,0.23,"[898, 174, 24, 29]",0.41,0.0,0.04,0.0,0.32,0.02,0.21,"[932, 156, 29, 37]",0.38,0.0,0.05,0.14,0.14,0.01,0.28,"[461, 235, 26, 32]",0.19,0.0,0.04,0.56,0.15,0.01,0.05,"[424, 229, 22, 28]",0.06,0.0,0.2,0.06,0.43,0.01,0.24,"[1222, 136, 25, 31]",0.22,0.0,0.35,0.09,0.26,0.02,0.07,"[329, 168, 17, 21]",0.23,0.0,0.16,0.31,0.26,0.03,0.02,"[738, 165, 27, 36]",0.6,0.0,0.11,0.11,0.04,0.03,0.11,"[500, 231, 24, 31]",0.19,0.0,0.2,0.07,0.4,0.02,0.12,"[156, 298, 44, 59]",0.01,0.0,0.13,0.02,0.46,0.08,0.31,"[419, 162, 18, 23]",0.41,0.0,0.1,0.1,0.27,0.0,0.13,"[485, 151, 18, 23]",0.28,0.0,0.37,0.21,0.08,0.05,0.01,,,,,,,,
248,"[574, 240, 24, 32]",0.22,0.0,0.09,0.23,0.18,0.05,0.23,"[366, 239, 22, 29]",0.22,0.0,0.02,0.24,0.21,0.01,0.3,"[378, 168, 17, 22]",0.13,0.0,0.08,0.39,0.27,0.05,0.07,"[328, 282, 48, 69]",0.14,0.0,0.06,0.53,0.05,0.0,0.22,"[1183, 156, 21, 29]",0.69,0.05,0.09,0.02,0.11,0.03,0.03,"[168, 149, 33, 43]",0.66,0.01,0.02,0.07,0.15,0.0,0.1,"[488, 282, 37, 49]",0.35,0.0,0.11,0.45,0.03,0.05,0.02,"[686, 187, 19, 24]",0.17,0.0,0.12,0.07,0.41,0.0,0.23,"[898, 174, 24, 29]",0.41,0.0,0.04,0.0,0.32,0.02,0.21,"[932, 156, 29, 37]",0.38,0.0,0.05,0.14,0.14,0.01,0.28,"[461, 235, 26, 32]",0.19,0.0,0.04,0.56,0.15,0.01,0.05,"[424, 229, 22, 28]",0.06,0.0,0.2,0.06,0.43,0.01,0.24,"[1222, 136, 25, 31]",0.22,0.0,0.35,0.09,0.26,0.02,0.07,"[329, 168, 17, 21]",0.23,0.0,0.16,0.31,0.26,0.03,0.02,"[738, 165, 27, 36]",0.6,0.0,0.11,0.11,0.04,0.03,0.11,"[500, 231, 24, 31]",0.19,0.0,0.2,0.07,0.4,0.02,0.12,"[156, 298, 44, 59]",0.01,0.0,0.13,0.02,0.46,0.08,0.31,"[419, 162, 18, 23]",0.41,0.0,0.1,0.1,0.27,0.0,0.13,"[485, 151, 18, 23]",0.28,0.0,0.37,0.21,0.08,0.05,0.01,,,,,,,,
249,"[574, 240, 24, 32]",0.22,0.0,0.09,0.23,0.18,0.05,0.23,"[366, 239, 22, 29]",0.22,0.0,0.02,0.24,0.21,0.01,0.3,"[378, 168, 17, 22]",0.13,0.0,0.08,0.39,0.27,0.05,0.07,"[328, 282, 48, 69]",0.14,0.0,0.06,0.53,0.05,0.0,0.22,"[1183, 156, 21, 29]",0.69,0.05,0.09,0.02,0.11,0.03,0.03,"[168, 149, 33, 43]",0.66,0.01,0.02,0.07,0.15,0.0,0.1,"[488, 282, 37, 49]",0.35,0.0,0.11,0.45,0.03,0.05,0.02,"[686, 187, 19, 24]",0.17,0.0,0.12,0.07,0.41,0.0,0.23,"[898, 174, 24, 29]",0.41,0.0,0.04,0.0,0.32,0.02,0.21,"[932, 156, 29, 37]",0.38,0.0,0.05,0.14,0.14,0.01,0.28,"[461, 235, 26, 32]",0.19,0.0,0.04,0.56,0.15,0.01,0.05,"[424, 229, 22, 28]",0.06,0.0,0.2,0.06,0.43,0.01,0.24,"[1222, 136, 25, 31]",0.22,0.0,0.35,0.09,0.26,0.02,0.07,"[329, 168, 17, 21]",0.23,0.0,0.16,0.31,0.26,0.03,0.02,"[738, 165, 27, 36]",0.6,0.0,0.11,0.11,0.04,0.03,0.11,"[500, 231, 24, 31]",0.19,0.0,0.2,0.07,0.4,0.02,0.12,"[156, 298, 44, 59]",0.01,0.0,0.13,0.02,0.46,0.08,0.31,"[419, 162, 18, 23]",0.41,0.0,0.1,0.1,0.27,0.0,0.13,"[485, 151, 18, 23]",0.28,0.0,0.37,0.21,0.08,0.05,0.01,,,,,,,,
250,"[574, 240, 24, 32]",0.22,0.0,0.09,0.23,0.18,0.05,0.23,"[366, 239, 22, 29]",0.22,0.0,0.02,0.24,0.21,0.01,0.3,"[378, 168, 17, 22]",0.13,0.0,0.08,0.39,0.27,0.05,0.07,"[328, 282, 48, 69]",0.14,0.0,0.06,0.53,0.05,0.0,0.22,"[1183, 156, 21, 29]",0.69,0.05,0.09,0.02,0.11,0.03,0.03,"[168, 149, 33, 43]",0.66,0.01,0.02,0.07,0.15,0.0,0.1,"[488, 282, 37, 49]",0.35,0.0,0.11,0.45,0.03,0.05,0.02,"[686, 187, 19, 24]",0.17,0.0,0.12,0.07,0.41,0.0,0.23,"[898, 174, 24, 29]",0.41,0.0,0.04,0.0,0.32,0.02,0.21,"[932, 156, 29, 37]",0.38,0.0,0.05,0.14,0.14,0.01,0.28,"[461, 235, 26, 32]",0.19,0.0,0.04,0.56,0.15,0.01,0.05,"[424, 229, 22, 28]",0.06,0.0,0.2,0.06,0.43,0.01,0.24,"[1222, 136, 25, 31]",0.22,0.0,0.35,0.09,0.26,0.02,0.07,"[329, 168, 17, 21]",0.23,0.0,0.16,0.31,0.26,0.03,0.02,"[738, 165, 27, 36]",0.6,0.0,0.11,0.11,0.04,0.03,0.11,"[500, 231, 24, 31]",0.19,0.0,0.2,0.07,0.4,0.02,0.12,"[156, 298, 44, 59]",0.01,0.0,0.13,0.02,0.46,0.08,0.31,"[419, 162, 18, 23]",0.41,0.0,0.1,0.1,0.27,0.0,0.13,"[485, 151, 18, 23]",0.28,0.0,0.37,0.21,0.08,0.05,0.01,,,,,,,,
251,"[574, 240, 24, 32]",0.22,0.0,0.09,0.23,0.18,0.05,0.23,"[366, 239, 22, 29]",0.22,0.0,0.02,0.24,0.21,0.01,0.3,"[378, 168, 17, 22]",0.13,0.0,0.08,0.39,0.27,0.05,0.07,"[328, 282, 48, 69]",0.14,0.0,0.06,0.53,0.05,0.0,0.22,"[1183, 156, 21, 29]",0.69,0.05,0.09,0.02,0.11,0.03,0.03,"[168, 149, 33, 43]",0.66,0.01,0.02,0.07,0.15,0.0,0.1,"[488, 282, 37, 49]",0.35,0.0,0.11,0.45,0.03,0.05,0.02,"[686, 187, 19, 24]",0.17,0.0,0.12,0.07,0.41,0.0,0.23,"[898, 174, 24, 29]",0.41,0.0,0.04,0.0,0.32,0.02,0.21,"[932, 156, 29, 37]",0.38,0.0,0.05,0.14,0.14,0.01,0.28,"[461, 235, 26, 32]",0.19,0.0,0.04,0.56,0.15,0.01,0.05,"[424, 229, 22, 28]",0.06,0.0,0.2,0.06,0.43,0.01,0.24,"[1222, 136, 25, 31]",0.22,0.0,0.35,0.09,0.26,0.02,0.07,"[329, 168, 17, 21]",0.23,0.0,0.16,0.31,0.26,0.03,0.02,"[738, 165, 27, 36]",0.6,0.0,0.11,0.11,0.04,0.03,0.11,"[500, 231, 24, 31]",0.19,0.0,0.2,0.07,0.4,0.02,0.12,"[156, 298, 44, 59]",0.01,0.0,0.13,0.02,0.46,0.08,0.31,"[419, 162, 18, 23]",0.41,0.0,0.1,0.1,0.27,0.0,0.13,"[485, 151, 18, 23]",0.28,0.0,0.37,0.21,0.08,0.05,0.01,,,,,,,,
252,"[574, 240, 24, 32]",0.22,0.0,0.09,0.23,0.18,0.05,0.23,"[366, 239, 22, 29]",0.22,0.0,0.02,0.24,0.21,0.01,0.3,"[378, 168, 17, 22]",0.13,0.0,0.08,0.39,0.27,0.05,0.07,"[328, 282, 48, 69]",0.14,0.0,0.06,0.53,0.05,0.0,0.22,"[1183, 156, 21, 29]",0.69,0.05,0.09,0.02,0.11,0.03,0.03,"[168, 149, 33, 43]",0.66,0.01,0.02,0.07,0.15,0.0,0.1,"[488, 282, 37, 49]",0.35,0.0,0.11,0.45,0.03,0.05,0.02,"[686, 187, 19, 24]",0.17,0.0,0.12,0.07,0.41,0.0,0.23,"[898, 174, 24, 29]",0.41,0.0,0.04,0.0,0.32,0.02,0.21,"[932, 156, 29, 37]",0.38,0.0,0.05,0.14,0.14,0.01,0.28,"[461, 235, 26, 32]",0.19,0.0,0.04,0.56,0.15,0.01,0.05,"[424, 229, 22, 28]",0.06,0.0,0.2,0.06,0.43,0.01,0.24,"[1222, 136, 25, 31]",0.22,0.0,0.35,0.09,0.26,0.02,0.07,"[329, 168, 17, 21]",0.23,0.0,0.16,0.31,0.26,0.03,0.02,"[738, 165, 27, 36]",0.6,0.0,0.11,0.11,0.04,0.03,0.11,"[500, 231, 24, 31]",0.19,0.0,0.2,0.07,0.4,0.02,0.12,"[156, 298, 44, 59]",0.01,0.0,0.13,0.02,0.46,0.08,0.31,"[419, 162, 18, 23]",0.41,0.0,0.1,0.1,0.27,0.0,0.13,"[485, 151, 18, 23]",0.28,0.0,0.37,0.21,0.08,0.05,0.01,,,,,,,,
253,"[574, 240, 24, 32]",0.22,0.0,0.09,0.23,0.18,0.05,0.23,"[366, 239, 22, 29]",0.22,0.0,0.02,0.24,0.21,0.01,0.3,"[378, 168, 17, 22]",0.13,0.0,0.08,0.39,0.27,0.05,0.07,"[328, 282, 48, 69]",0.14,0.0,0.06,0.53,0.05,0.0,0.22,"[1183, 156, 21, 29]",0.69,0.05,0.09,0.02,0.11,0.03,0.03,"[168, 149, 33, 43]",0.66,0.01,0.02,0.07,0.15,0.0,0.1,"[488, 282, 37, 49]",0.35,0.0,0.11,0.45,0.03,0.05,0.02,"[686, 187, 19, 24]",0.17,0.0,0.12,0.07,0.41,0.0,0.23,"[898, 174, 24, 29]",0.41,0.0,0.04,0.0,0.32,0.02,0.21,"[932, 156, 29, 37]",0.38,0.0,0.05,0.14,0.14,0.01,0.28,"[461, 235, 26, 32]",0.19,0.0,0.04,0.56,0.15,0.01,0.05,"[424, 229, 22, 28]",0.06,0.0,0.2,0.06,0.43,0.01,0.24,"[1222, 136, 25, 31]",0.22,0.0,0.35,0.09,0.26,0.02,0.07,"[329, 168, 17, 21]",0.23,0.0,0.16,0.31,0.26,0.03,0.02,"[738, 165, 27, 36]",0.6,0.0,0.11,0.11,0.04,0.03,0.11,"[500, 231, 24, 31]",0.19,0.0,0.2,0.07,0.4,0.02,0.12,"[156, 298, 44, 59]",0.01,0.0,0.13,0.02,0.46,0.08,0.31,"[419, 162, 18, 23]",0.41,0.0,0.1,0.1,0.27,0.0,0.13,"[485, 151, 18, 23]",0.28,0.0,0.37,0.21,0.08,0.05,0.01,,,,,,,,
254,"[574, 240, 24, 32]",0.22,0.0,0.09,0.23,0.18,0.05,0.23,"[366, 239, 22, 29]",0.22,0.0,0.02,0.24,0.21,0.01,0.3,"[378, 168, 17, 22]",0.13,0.0,0.08,0.39,0.27,0.05,0.07,"[328, 282, 48, 69]",0.14,0.0,0.06,0.53,0.05,0.0,0.22,"[1183, 156, 21, 29]",0.69,0.05,0.09,0.02,0.11,0.03,0.03,"[168, 149, 33, 43]",0.66,0.01,0.02,0.07,0.15,0.0,0.1,"[488, 282, 37, 49]",0.35,0.0,0.11,0.45,0.03,0.05,0.02,"[686, 187, 19, 24]",0.17,0.0,0.12,0.07,0.41,0.0,0.23,"[898, 174, 24, 29]",0.41,0.0,0.04,0.0,0.32,0.02,0.21,"[932, 156, 29, 37]",0.38,0.0,0.05,0.14,0.14,0.01,0.28,"[461, 235, 26, 32]",0.19,0.0,0.04,0.56,0.15,0.01,0.05,"[424, 229, 22, 28]",0.06,0.0,0.2,0.06,0.43,0.01,0.24,"[1222, 136, 25, 31]",0.22,0.0,0.35,0.09,0.26,0.02,0.07,"[329, 168, 17, 21]",0.23,0.0,0.16,0.31,0.26,0.03,0.02,"[738, 165, 27, 36]",0.6,0.0,0.11,0.11,0.04,0.03,0.11,"[500, 231, 24, 31]",0.19,0.0,0.2,0.07,0.4,0.02,0.12,"[156, 298, 44, 59]",0.01,0.0,0.13,0.02,0.46,0.08,0.31,"[419, 162, 18, 23]",0.41,0.0,0.1,0.1,0.27,0.0,0.13,"[485, 151, 18, 23]",0.28,0.0,0.37,0.21,0.08,0.05,0.01,,,,,,,,
255,"[574, 240, 24, 32]",0.22,0.0,0.09,0.23,0.18,0.05,0.23,"[366, 239, 22, 29]",0.22,0.0,0.02,0.24,0.21,0.01,0.3,"[378, 168, 17, 22]",0.13,0.0,0.08,0.39,0.27,0.05,0.07,"[328, 282, 48, 69]",0.14,0.0,0.06,0.53,0.05,0.0,0.22,"[1183, 156, 21, 29]",0.69,0.05,0.09,0.02,0.11,0.03,0.03,"[168, 149, 33, 43]",0.66,0.01,0.02,0.07,0.15,0.0,0.1,"[488, 282, 37, 49]",0.35,0.0,0.11,0.45,0.03,0.05,0.02,"[686, 187, 19, 24]",0.17,0.0,0.12,0.07,0.41,0.0,0.23,"[898, 174, 24, 29]",0.41,0.0,0.04,0.0,0.32,0.02,0.21,"[932, 156, 29, 37]",0.38,0.0,0.05,0.14,0.14,0.01,0.28,"[461, 235, 26, 32]",0.19,0.0,0.04,0.56,0.15,0.01,0.05,"[424, 229, 22, 28]",0.06,0.0,0.2,0.06,0.43,0.01,0.24,"[1222, 136, 25, 31]",0.22,0.0,0.35,0.09,0.26,0.02,0.07,"[329, 168, 17, 21]",0.23,0.0,0.16,0.31,0.26,0.03,0.02,"[738, 165, 27, 36]",0.6,0.0,0.11,0.11,0.04,0.03,0.11,"[500, 231, 24, 31]",0.19,0.0,0.2,0.07,0.4,0.02,0.12,"[156, 298, 44, 59]",0.01,0.0,0.13,0.02,0.46,0.08,0.31,"[419, 162, 18, 23]",0.41,0.0,0.1,0.1,0.27,0.0,0.13,"[485, 151, 18, 23]",0.28,0.0,0.37,0.21,0.08,0.05,0.01,,,,,,,,
